level,unit,title,epoch,ts,_id
81.916,W,Potencia Casa,1635252822,2021-10-26 12:53:42,6177fa5fb1e499ce87a0ddd7
78.0510016,W,Potencia Casa,1635252832,2021-10-26 12:53:52,6177fa69b1e499ce87a0ddd8
57.0550016,W,Potencia Casa,1635252847,2021-10-26 12:54:07,6177fa73b1e499ce87a0ddd9
16.851,W,Potencia Casa,1635252851,2021-10-26 12:54:11,6177fa7db1e499ce87a0ddda
76.5059968,W,Potencia Casa,1635252862,2021-10-26 12:54:22,6177fa87b1e499ce87a0dddb
77.6689984,W,Potencia Casa,1635252872,2021-10-26 12:54:32,6177fa91b1e499ce87a0dddc
78.6190016,W,Potencia Casa,1635252882,2021-10-26 12:54:42,6177fa9bb1e499ce87a0dddd
96.696,W,Potencia Casa,1635252892,2021-10-26 12:54:52,6177faa5b1e499ce87a0ddde
60.0569984,W,Potencia Casa,1635252906,2021-10-26 12:55:06,6177fab0b1e499ce87a0dddf
97.8169984,W,Potencia Casa,1635252912,2021-10-26 12:55:12,6177fabab1e499ce87a0dde0
85.5179968,W,Potencia Casa,1635252922,2021-10-26 12:55:22,6177fac4b1e499ce87a0dde1
96.5299968,W,Potencia Casa,1635252932,2021-10-26 12:55:32,6177faceb1e499ce87a0dde2
78.6089984,W,Potencia Casa,1635252942,2021-10-26 12:55:42,6177fad8b1e499ce87a0dde3
88.4430016,W,Potencia Casa,1635252953,2021-10-26 12:55:53,6177fae2b1e499ce87a0dde4
76.9140032,W,Potencia Casa,1635252966,2021-10-26 12:56:06,6177faecb1e499ce87a0dde5
86.0449984,W,Potencia Casa,1635252973,2021-10-26 12:56:13,6177faf7b1e499ce87a0dde6
66.832,W,Potencia Casa,1635252984,2021-10-26 12:56:24,6177fb01b1e499ce87a0dde7
81.8649984,W,Potencia Casa,1635252994,2021-10-26 12:56:34,6177fb0bb1e499ce87a0dde8
58.0990016,W,Potencia Casa,1635253007,2021-10-26 12:56:47,6177fb15b1e499ce87a0dde9
58.0990016,W,Potencia Casa,1635253007,2021-10-26 12:56:47,6177fb1fb1e499ce87a0ddea
82.6139968,W,Potencia Casa,1635253031,2021-10-26 12:57:11,6177fb29b1e499ce87a0ddeb
78.4950016,W,Potencia Casa,1635253034,2021-10-26 12:57:14,6177fb33b1e499ce87a0ddec
78.4950016,W,Potencia Casa,1635253034,2021-10-26 12:57:14,6177fb3db1e499ce87a0dded
79.3169984,W,Potencia Casa,1635253054,2021-10-26 12:57:34,6177fb48b1e499ce87a0ddee
55.8660032,W,Potencia Casa,1635253064,2021-10-26 12:57:44,6177fb52b1e499ce87a0ddef
78.2580032,W,Potencia Casa,1635253074,2021-10-26 12:57:54,6177fb5cb1e499ce87a0ddf0
16.65,W,Potencia Casa,1635253087,2021-10-26 12:58:07,6177fb66b1e499ce87a0ddf1
60.7030016,W,Potencia Casa,1635253094,2021-10-26 12:58:14,6177fb70b1e499ce87a0ddf2
60.7030016,W,Potencia Casa,1635253094,2021-10-26 12:58:14,6177fb7ab1e499ce87a0ddf3
64.8990016,W,Potencia Casa,1635253115,2021-10-26 12:58:35,6177fb84b1e499ce87a0ddf4
83.26,W,Potencia Casa,1635253125,2021-10-26 12:58:45,6177fb8eb1e499ce87a0ddf5
51.4790016,W,Potencia Casa,1635253136,2021-10-26 12:58:56,6177fb98b1e499ce87a0ddf6
86.4950016,W,Potencia Casa,1635253151,2021-10-26 12:59:11,6177fba3b1e499ce87a0ddf7
48.88,W,Potencia Casa,1635253156,2021-10-26 12:59:16,6177fbadb1e499ce87a0ddf8
