level,unit,title,epoch,ts,_id
-1846.8970496,W,Potencia Casa,1635241816,2021-10-26 09:50:16,6177cf622e27118f037449a1
-1842.0389888,W,Potencia Casa,1635241826,2021-10-26 09:50:26,6177cf6c2e27118f037449a2
-1847.083008,W,Potencia Casa,1635241837,2021-10-26 09:50:37,6177cf762e27118f037449a3
-1847.7441024,W,Potencia Casa,1635241847,2021-10-26 09:50:47,6177cf802e27118f037449a4
-1852.2189824,W,Potencia Casa,1635241857,2021-10-26 09:50:57,6177cf8a2e27118f037449a5
-1866.2340608,W,Potencia Casa,1635241867,2021-10-26 09:51:07,6177cf952e27118f037449a6
-1895.719936,W,Potencia Casa,1635241877,2021-10-26 09:51:17,6177cf9f2e27118f037449a7
-1904.2830336,W,Potencia Casa,1635241887,2021-10-26 09:51:27,6177cfa92e27118f037449a8
-1907.1410176,W,Potencia Casa,1635241897,2021-10-26 09:51:37,6177cfb32e27118f037449a9
-1902.6710528,W,Potencia Casa,1635241907,2021-10-26 09:51:47,6177cfbd2e27118f037449aa
-1908.6290944,W,Potencia Casa,1635241917,2021-10-26 09:51:57,6177cfc72e27118f037449ab
-1919.9250432,W,Potencia Casa,1635241927,2021-10-26 09:52:07,6177cfd12e27118f037449ac
-1910.1218816,W,Potencia Casa,1635241937,2021-10-26 09:52:17,6177cfdb2e27118f037449ad
-1917.2540416,W,Potencia Casa,1635241948,2021-10-26 09:52:28,6177cfe52e27118f037449ae
-1913.8379776,W,Potencia Casa,1635241958,2021-10-26 09:52:38,6177cfef2e27118f037449af
-1900.4440576,W,Potencia Casa,1635241968,2021-10-26 09:52:48,6177cffa2e27118f037449b0
-1891.5090432,W,Potencia Casa,1635241978,2021-10-26 09:52:58,6177d0042e27118f037449b1
-1845.4960128,W,Potencia Casa,1635241988,2021-10-26 09:53:08,6177d00e2e27118f037449b2
-1840.2250752,W,Potencia Casa,1635241998,2021-10-26 09:53:18,6177d0182e27118f037449b3
-1876.652032,W,Potencia Casa,1635242008,2021-10-26 09:53:28,6177d0222e27118f037449b4
-1867.7530624,W,Potencia Casa,1635242018,2021-10-26 09:53:38,6177d02c2e27118f037449b5
-1875.3030144,W,Potencia Casa,1635242028,2021-10-26 09:53:48,6177d0362e27118f037449b6
-1876.6108672,W,Potencia Casa,1635242039,2021-10-26 09:53:59,6177d0402e27118f037449b7
-1873.829888,W,Potencia Casa,1635242049,2021-10-26 09:54:09,6177d04a2e27118f037449b8
-1864.5538816,W,Potencia Casa,1635242059,2021-10-26 09:54:19,6177d0552e27118f037449b9
-1888.4079616,W,Potencia Casa,1635242069,2021-10-26 09:54:29,6177d05f2e27118f037449ba
-1888.4079616,W,Potencia Casa,1635242069,2021-10-26 09:54:29,6177d0692e27118f037449bb
-57.4580032,W,Potencia Casa,1635242089,2021-10-26 09:54:49,6177d0732e27118f037449bc
-57.8660032,W,Potencia Casa,1635242099,2021-10-26 09:54:59,6177d07e2e27118f037449bd
-57.4630016,W,Potencia Casa,1635242110,2021-10-26 09:55:10,6177d0882e27118f037449be
-30.8810016,W,Potencia Casa,1635242120,2021-10-26 09:55:20,6177d0922e27118f037449bf
-26.235,W,Potencia Casa,1635242130,2021-10-26 09:55:30,6177d09c2e27118f037449c0
-49.366,W,Potencia Casa,1635242140,2021-10-26 09:55:40,6177d0a62e27118f037449c1
-1863.857152,W,Potencia Casa,1635242150,2021-10-26 09:55:50,6177d0b02e27118f037449c2
-1865.5930368,W,Potencia Casa,1635242164,2021-10-26 09:56:04,6177d0ba2e27118f037449c3
-1850.8140544,W,Potencia Casa,1635242170,2021-10-26 09:56:10,6177d0c42e27118f037449c4
-1854.3120384,W,Potencia Casa,1635242181,2021-10-26 09:56:21,6177d0ce2e27118f037449c5
-1867.7690368,W,Potencia Casa,1635242191,2021-10-26 09:56:31,6177d0d82e27118f037449c6
